# LS220 equation of state
# Beta-equilibrium 
# temperature T = 0.1 MeV
#
# 1: pressure[MeV/fm3], 
# 2: log10(rho[cgs])
# 3: Y_e
# 4: internal energy [MeV/baryon]
# 5: muhat [MeV]
# 6: sound velocity squared [cm2/s2]
# 7: specific entropy [kB/baryon]
# 8: proton mass fraction Xp
# 9: alpha mass fraction Xalp
# 10: heavy nuclei massfraction Xh
# 11: Z of heavy nuclei
# 12: A of heavy nucleus
#
# ...Loading EOS-table from eos/eos_ls220.txt...
#    nrho, ntemp, nye, nvars =  234 136  50  10
# ...Done reading EOS file...
#
2.051431E-09 7.463519E+00 4.330026E-01 9.317385E+02 1.303548E+00 1.593143E+17 6.756322E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.694666E+01 6.223935E+01
2.438501E-09 7.519313E+00 4.326780E-01 9.317522E+02 1.351676E+00 1.660764E+17 6.541974E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.696074E+01 6.231995E+01
2.898881E-09 7.575107E+00 4.323373E-01 9.317666E+02 1.402190E+00 1.731518E+17 6.337529E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.697551E+01 6.240454E+01
3.446314E-09 7.630901E+00 4.319800E-01 9.317818E+02 1.455181E+00 1.805478E+17 6.142366E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.699100E+01 6.249328E+01
4.097089E-09 7.686695E+00 4.316052E-01 9.317980E+02 1.510749E+00 1.882722E+17 5.955897E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.700725E+01 6.258633E+01
4.870510E-09 7.742489E+00 4.312125E-01 9.318149E+02 1.568995E+00 1.963335E+17 5.777567E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.702428E+01 6.268387E+01
5.789447E-09 7.798283E+00 4.308009E-01 9.318328E+02 1.630025E+00 2.047411E+17 5.606859E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.704213E+01 6.278607E+01
6.880995E-09 7.854077E+00 4.303698E-01 9.318516E+02 1.693949E+00 2.135046E+17 5.443287E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.706082E+01 6.289311E+01
8.177242E-09 7.909871E+00 4.299185E-01 9.318714E+02 1.760881E+00 2.226345E+17 5.286397E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.708039E+01 6.300519E+01
9.716183E-09 7.965665E+00 4.294461E-01 9.318921E+02 1.830941E+00 2.321420E+17 5.135769E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.710088E+01 6.312250E+01
1.151154E-08 8.021459E+00 4.289517E-01 9.319139E+02 1.904254E+00 2.411370E+17 5.514538E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.712231E+01 6.324526E+01
1.367500E-08 8.077253E+00 4.284486E-01 9.319367E+02 1.980968E+00 2.514387E+17 5.383890E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.715783E+01 6.340217E+01
1.624196E-08 8.133047E+00 4.279225E-01 9.319606E+02 2.061202E+00 2.621556E+17 5.258609E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.719498E+01 6.356639E+01
1.928696E-08 8.188841E+00 4.273724E-01 9.319857E+02 2.145096E+00 2.733011E+17 5.138383E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.723385E+01 6.373820E+01
2.289819E-08 8.244635E+00 4.267974E-01 9.320118E+02 2.232797E+00 2.848892E+17 5.022922E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.727450E+01 6.391795E+01
2.717996E-08 8.300429E+00 4.261966E-01 9.320392E+02 2.324457E+00 2.969343E+17 4.911955E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.731701E+01 6.410597E+01
3.225566E-08 8.356223E+00 4.255688E-01 9.320678E+02 2.420235E+00 3.094511E+17 4.805230E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.736147E+01 6.430262E+01
3.827116E-08 8.412017E+00 4.249130E-01 9.320977E+02 2.520299E+00 3.224552E+17 4.702515E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.740796E+01 6.450828E+01
4.539890E-08 8.467811E+00 4.242281E-01 9.321289E+02 2.624818E+00 3.359621E+17 4.603591E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.745657E+01 6.472334E+01
5.384253E-08 8.523605E+00 4.235083E-01 9.321620E+02 2.733903E+00 3.499868E+17 4.508239E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.750696E+01 6.495249E+01
6.384279E-08 8.579399E+00 4.227523E-01 9.321971E+02 2.847726E+00 3.645456E+17 4.416270E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.755919E+01 6.519638E+01
7.568426E-08 8.635193E+00 4.219632E-01 9.322336E+02 2.966548E+00 3.796563E+17 4.327525E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.761379E+01 6.545133E+01
8.970291E-08 8.690987E+00 4.211397E-01 9.322718E+02 3.090569E+00 3.953358E+17 4.241836E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.767088E+01 6.571783E+01
1.062954E-07 8.746781E+00 4.202806E-01 9.323114E+02 3.219999E+00 4.116014E+17 4.159049E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.773056E+01 6.599639E+01
1.259299E-07 8.802575E+00 4.193843E-01 9.323527E+02 3.355055E+00 4.284703E+17 4.079017E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.779294E+01 6.628755E+01
1.491591E-07 8.858369E+00 4.184494E-01 9.323956E+02 3.495964E+00 4.459601E+17 4.001603E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.785816E+01 6.659185E+01
1.766347E-07 8.914163E+00 4.174743E-01 9.324403E+02 3.642960E+00 4.640882E+17 3.926680E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.792632E+01 6.690989E+01
2.091255E-07 8.969957E+00 4.164575E-01 9.324866E+02 3.796290E+00 4.828721E+17 3.854124E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.799759E+01 6.724227E+01
2.475379E-07 9.025751E+00 4.153974E-01 9.325348E+02 3.956206E+00 5.023291E+17 3.783824E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.807208E+01 6.758966E+01
2.929401E-07 9.081545E+00 4.142922E-01 9.325848E+02 4.122975E+00 5.224766E+17 3.715669E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.814997E+01 6.795271E+01
3.465896E-07 9.137339E+00 4.131367E-01 9.326371E+02 4.296795E+00 5.433292E+17 3.649554E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.823106E+01 6.833500E+01
4.099630E-07 9.193133E+00 4.119179E-01 9.326928E+02 4.477685E+00 5.648966E+17 3.585364E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.831445E+01 6.874669E+01
4.848093E-07 9.248927E+00 4.106479E-01 9.327506E+02 4.666236E+00 5.872028E+17 3.523034E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.840163E+01 6.917690E+01
5.731814E-07 9.304721E+00 4.093248E-01 9.328104E+02 4.862752E+00 6.102632E+17 3.462480E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.849278E+01 6.962648E+01
6.774941E-07 9.360515E+00 4.079466E-01 9.328724E+02 5.067550E+00 6.340924E+17 3.403620E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.858807E+01 7.009632E+01
8.005867E-07 9.416309E+00 4.065110E-01 9.329365E+02 5.280957E+00 6.587040E+17 3.346377E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.868772E+01 7.058733E+01
9.457959E-07 9.472103E+00 4.050158E-01 9.330029E+02 5.503316E+00 6.841107E+17 3.290677E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.879193E+01 7.110050E+01
1.117041E-06 9.527897E+00 4.034588E-01 9.330716E+02 5.734980E+00 7.103237E+17 3.236452E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.890090E+01 7.163686E+01
1.318893E-06 9.583691E+00 4.018203E-01 9.331441E+02 5.975826E+00 7.373361E+17 3.183614E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.901308E+01 7.221102E+01
1.556749E-06 9.639485E+00 4.001040E-01 9.332200E+02 6.226357E+00 7.651606E+17 3.132111E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.912932E+01 7.281943E+01
1.836949E-06 9.695279E+00 3.983178E-01 9.332984E+02 6.487245E+00 7.938132E+17 3.081897E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.925091E+01 7.345533E+01
2.166906E-06 9.751073E+00 3.964589E-01 9.333792E+02 6.758894E+00 8.232974E+17 3.032915E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.937810E+01 7.412002E+01
2.555302E-06 9.806867E+00 3.945248E-01 9.334625E+02 7.041721E+00 8.536146E+17 2.985111E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.951117E+01 7.481486E+01
3.012295E-06 9.862661E+00 3.925125E-01 9.335483E+02 7.336164E+00 8.847632E+17 2.938433E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.965042E+01 7.554129E+01
3.549579E-06 9.918455E+00 3.903837E-01 9.336397E+02 7.641442E+00 9.166910E+17 2.892801E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.979198E+01 7.632723E+01
4.181131E-06 9.974249E+00 3.881668E-01 9.337339E+02 7.959008E+00 9.494285E+17 2.848200E-01 1.000000E-24 1.000000E-24 1.000000E+00 2.993979E+01 7.715127E+01
4.923144E-06 1.003004E+01 3.858619E-01 9.338308E+02 8.289439E+00 9.829669E+17 2.804588E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.009450E+01 7.801286E+01
5.794489E-06 1.008584E+01 3.834656E-01 9.339303E+02 8.633228E+00 1.017289E+18 2.761922E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.025647E+01 7.891384E+01
6.816977E-06 1.014163E+01 3.809580E-01 9.340338E+02 8.990218E+00 1.052346E+18 2.720149E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.042381E+01 7.986807E+01
8.015905E-06 1.019742E+01 3.783196E-01 9.341424E+02 9.360183E+00 1.088080E+18 2.679224E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.059459E+01 8.088953E+01
9.421250E-06 1.025322E+01 3.755786E-01 9.342537E+02 9.744883E+00 1.124507E+18 2.639130E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.077349E+01 8.195791E+01
1.106749E-05 1.030901E+01 3.727314E-01 9.343676E+02 1.014487E+01 1.161585E+18 2.599834E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.096093E+01 8.307553E+01
1.299396E-05 1.036481E+01 3.697439E-01 9.344864E+02 1.055929E+01 1.199211E+18 2.561284E-01 1.000000E-24 1.000000E-24 1.000000E+00 3.115239E+01 8.426604E+01
